line;code;canonical name;category;type;family code;family;sortkey?;autodetect?;exceptional?;script codes;other names;standard characters
3977;mec;Mara;Mara language;;;;;;;Leelawarra,Leelalwarra,Mala,Marra;
3978;med;Melpa;Melpa language;;;;;;;;
3979;mee;Mengen;Mengen language;;poz-ocw;Western Oceanic;;;;;;
3980;mef;Megam;Megam language;;;;;;;;
3981;meg;Mea;Mea language;;poz-cln;New Caledonian;;;;;;
3982;meh;Southwestern Tlaxiaco Mixtec;Southwestern Tlaxiaco Mixtec language;;omq-mix;Mixtecan;;;;Latn;;
3983;mei;Midob;Midob language;;nub;Nubian;;;;Latn;;
3984;mej;Meyah;Meyah language;;;;;;;Mejah,Meax;
3985;mek;Mekeo;Mekeo language;;poz-ocw;Western Oceanic;;;;;;
3986;mel;Central Melanau;Central Melanau language;;poz-swa;North Sarawakan;;;;Latn;;
3987;mem;Mangala;Mangala language;;;;;;;;
3988;men;Mende;Mende language;;dmn;Mande;;;;Latn,Mend;;
3989;meo;Kedah Malay;Kedah Malay language;;poz-mly;Malayic;;;;Latn;;
3990;mep;Miriwung;Miriwung language;;;;;;;;
3991;meq;Merey;Merey language;;cdc-cbm;Central Chadic;;;;Latn;;
3992;mer;Meru;Meru language;;bnt;Bantu;;;;Latn;;
3993;mes;Masmaje;Masmaje language;;;;;;;;
3994;met;Mato;Mato language;;;;;;Latn;Nenaya,Nengaya,Nineia;
3995;meu;Motu;Motu language;;poz-ocw;Western Oceanic;;;;Latn;Pure Motu,True Motu;
3996;mev;Mano;Mano language;;dmn;Mande;;;;Latn;;
3997;mew;Maaka;Maaka language;;cdc-wst;West Chadic;;;;Latn;;
3998;mey;Hassaniya;Hassaniya language;;sem-arb;Arabic;;;;Arab;;
3999;mez;Menominee;Menominee language;;alg;Algonquian;sortkey;;;Latn;;
4000;mfa;Pattani Malay;Pattani Malay language;;poz-mly;Malayic;;;;Latn,Thai,Arab;;
4001;mfb;Bangka;Bangka language;;;;;;;;
4002;mfc;Mba;Mba language;;nic-ubg;Ubangian;;;;Latn;;
4003;mfd;Mendankwe-Nkwen;Mendankwe-Nkwen language;;nic-bod;Bantoid;;;;Latn;;
4004;mfe;Mauritian Creole;Mauritian Creole language;;crp;creole or pidgin;;;;Latn;Mauritian;
4005;mff;Naki;Naki language;;nic-bco;Benue-Congo;;;;Latn;Bukwen,Mashi;
4006;mfg;Mixifore;Mixifore language;;dmn;Mande;;;;;Mogofin;
4007;mfh;Matal;Matal language;;cdc-cbm;Central Chadic;;;;Latn;;
4008;mfi;Wandala;Wandala language;;cdc-cbm;Central Chadic;;;;Latn;Mandara;
4009;mfj;Mefele;Mefele language;;;;;;;;
4010;mfk;North Mofu;North Mofu language;;;;;;;;
4011;mfl;Putai;Putai language;;;;;;;;
4012;mfm;Marghi South;Marghi South language;;;;;;;;
4013;mfn;Cross River Mbembe;Cross River Mbembe language;;nic-bco;Benue-Congo;;;;Latn;;
4014;mfo;Mbe;Mbe language;;nic-bod;Bantoid;;;;Latn;;
4015;mfp;Makassar Malay;Makassar Malay language;;;;;;;;
4016;mfq;Moba;Moba language;;;;;;;;
4017;mfr;Marrithiyel;Marrithiyel language;;;;;;;;
4018;mfs;Mexican Sign Language;Mexican Sign Language;;sgn;sign;;;;;;
4019;mft;Mokerang;Mokerang language;;poz-aay;Admiralty Islands;;;;;;
4020;mfu;Mbwela;Mbwela language;;;;;;;;
4021;mfv;Mandjak;Mandjak language;;;;;;;;
4022;mfw;Mulaha;Mulaha language;;;;;;;;
4023;mfx;Melo;Melo language;;omv;Omotic;;;;;;
4024;mfy;Mayo;Mayo language;;azc-trc;Taracahitic;;;;Latn;;
4025;mfz;Mabaan;Mabaan language;;sdv;Eastern Sudanic;;;;;;
4026;mg;Malagasy;Malagasy language;;poz-bre;East Barito;;;;Latn;Betsimisaraka Malagasy,Betsimisaraka,Northern Betsimisaraka Malagasy,Northern Betsimisaraka,Southern Betsimisaraka Malagasy,Southern Betsimisaraka,Bara Malagasy,Bara,Masikoro Malagasy,Masikoro,Antankarana,Antankarana Malagasy,Plateau Malagasy,Sakalava,Tandroy Malagasy,Tandroy,Tanosy,Tanosy Malagasy,Tesaka,Tsimihety,Tsimihety Malagasy,Bushi,Shibushi,Kibushi;
4027;mga;Middle Irish;Middle Irish language;;cel-gae;Goidelic;sortkey;autodetect;;Latn;;
4028;mgb;Mararit;Mararit language;;;;;;;;
4029;mgc;Morokodo;Morokodo language;;csu;Central Sudanic;;;;Latn;;
4030;mgd;Moru;Moru language;;csu;Central Sudanic;;;;;;
4031;mge;Mango;Mango language;;csu-sar;Sara;;;;;;
4032;mgf;Maklew;Maklew language;;;;;;;;
4033;mgg;Mpongmpong;Mpongmpong language;;;;;;;;
4034;mgh;Makhuwa-Meetto;Makhuwa-Meetto language;;bnt;Bantu;;;;Latn;;
4035;mgi;Lijili;Lijili language;;;;;;;;
4036;mgj;Abureni;Abureni language;;nic-bco;Benue-Congo;;;;Latn;;
4037;mgk;Mawes;Mawes language;;;;;;;;
4038;mgl;Maleu-Kilenge;Maleu-Kilenge language;;;;;;;;
4039;mgm;Mambae;Mambae language;;plf;Central Malayo-Polynesian;;;;;;
4040;mgn;Mbangi;Mbangi language;;nic-ubg;Ubangian;;;;Latn;;
4041;mgo;Meta';Meta' language;;nic-bod;Bantoid;;;;Latn;;
4042;mgp;Eastern Magar;Eastern Magar language;;;;;;;;
4043;mgq;Malila;Malila language;;bnt;Bantu;;;;Latn;;
4044;mgr;Mambwe-Lungu;Mambwe-Lungu language;;bnt;Bantu;;;;Latn;;
4045;mgs;Nyasa;Nyasa language;;;;;;;Kimanda,Kinyasa,Manda;
4046;mgt;Mongol;Mongol language;;paa;Papuan;;;;Latn;;
4047;mgu;Mailu;Mailu language;;;;;;;;
4048;mgv;Matengo;Matengo language;;bnt;Bantu;;;;Latn;;
4049;mgw;Matumbi;Matumbi language;;bnt;Bantu;;;;;Matuumbi,Kimatumbi,Kimatuumbi;
4050;mgy;Mbunga;Mbunga language;;;;;;;;
4051;mgz;Mbugwe;Mbugwe language;;;;;;;;
4052;mh;Marshallese;Marshallese language;;poz-mic;Micronesian;sortkey;;;Latn;;
4053;mha;Manda;Manda language;;dra;Dravidian;;;;;;
4054;mhb;Mahongwe;Mahongwe language;;;;;;;;
4055;mhc;Mocho;Mocho language;;;;;;;;
4056;mhd;Mbugu;Mbugu language;;qfa-mix;mixed;;;;Latn;Ma'a,Normal Mbugu,Inner Mbugu;
4057;mhe;Besisi;Besisi language;;;;;;;;
4058;mhf;Mamaa;Mamaa language;;ngf-fin;Finisterre;;;;Latn;;
4059;mhg;Margu;Margu language;;;;;;;;
4060;mhi;Ma'di;Ma'di language;;csu;Central Sudanic;;;;;;
4061;mhj;Mogholi;Mogholi language;;xgn;Mongolic;;;;;Moghol;
4062;mhk;Mungaka;Mungaka language;;nic-grf;Grassfields;;;;Latn;;
4063;mhl;Mauwake;Mauwake language;;;;;;;;
4064;mhm;Makhuwa-Moniga;Makhuwa-Moniga language;;;;;;;;
4065;mhn;Mòcheno;Mòcheno language;;gmw;West Germanic;;;;Latn;;
4066;mho;Mashi;Mashi language;;bnt;Bantu;;;;Latn;;
4067;mhp;Balinese Malay;Balinese Malay language;;;;;;;;
4068;mhq;Mandan;Mandan language;;sio;Siouan;;;;;;
4069;mhs;Buru (Indonesia);Buru (Indonesia) language;;poz;Malayo-Polynesian;;;;;Buru;
4070;mht;Mandahuaca;Mandahuaca language;;awd-nwk;Nawiki;;;;;Mandauaca,Mandawaka,Mandawaca,Mandauaka,Mandauáka;
4071;mhu;Taraon;Taraon language;;;;;;Latn;Darang,Digaro-Mishmi,Digaro Mishmi;
4072;mhw;Mbukushu;Mbukushu language;;;;;;;;
4073;mhx;Lhao Vo;Lhao Vo language;;tbq-brm;Burmish;;;;;Langsu,Maru;
4074;mhy;Ma'anyan;Ma'anyan language;;;;;;;;
4075;mhz;Austronesian Mor;Austronesian Mor language;;poz-hce;Halmahera-Cenderawasih;;;;Latn;Mor;
4076;mi;Maori;Maori language;;poz-pol;Polynesian;;;;Latn;Māori;
4077;mia;Miami;Miami language;;alg;Algonquian;;;;Latn;;
4078;mib;Atatláhuca Mixtec;Atatláhuca Mixtec language;;omq-mix;Mixtecan;;;;Latn;;
4079;mic;Mi'kmaq;Mi'kmaq language;;alg;Algonquian;;;;Latn;;
4080;mid;Mandaic;Mandaic language;;sem-ara;Aramaic;;;;Mand;;
4081;mie;Ocotepec Mixtec;Ocotepec Mixtec language;;omq-mix;Mixtecan;;;;Latn;;
4082;mif;Mofu-Gudur;Mofu-Gudur language;;cdc-cbm;Central Chadic;;;;Latn;;
4083;mig;San Miguel El Grande Mixtec;San Miguel El Grande Mixtec language;;omq-mix;Mixtecan;;;;Latn;Chalcatongo Mixtec;
4084;mih;Chayuco Mixtec;Chayuco Mixtec language;;omq-mix;Mixtecan;;;;Latn;;
4085;mii;Chigmecatitlán Mixtec;Chigmecatitlán Mixtec language;;omq-mix;Mixtecan;;;;Latn;;
4086;mij;Mungbam;Mungbam language;;nic-bod;Bantoid;;;;Latn;Abar,Missong,Munken,Ngun;
4087;mik;Mikasuki;Mikasuki language;;nai-mus;Muskogean;;;;Latn;;
4088;mil;Peñoles Mixtec;Peñoles Mixtec language;;omq-mix;Mixtecan;;;;Latn;;
4089;mim;Alacatlatzala Mixtec;Alacatlatzala Mixtec language;;omq-mix;Mixtecan;;;;Latn;;
4090;min;Minangkabau;Minangkabau language;;poz-mly;Malayic;;;;Latn;;
4091;mio;Pinotepa Nacional Mixtec;Pinotepa Nacional Mixtec language;;omq-mix;Mixtecan;;;;Latn;;
4092;mip;Apasco-Apoala Mixtec;Apasco-Apoala Mixtec language;;omq-mix;Mixtecan;;;;Latn;;
4093;miq;Miskito;Miskito language;;nai-min;Misumalpan;;autodetect;;Latn;Miskitu;
4094;mir;Isthmus Mixe;Isthmus Mixe language;;;;;;;;
4095;mit;Southern Puebla Mixtec;Southern Puebla Mixtec language;;omq-mix;Mixtecan;;;;Latn;;
4096;miu;Cacaloxtepec Mixtec;Cacaloxtepec Mixtec language;;omq-mix;Mixtecan;;;;Latn;;
4097;miw;Akoye;Akoye language;;ngf;Trans-New Guinea;;;;Latn;;
4098;mix;Mixtepec Mixtec;Mixtepec Mixtec language;;omq-mix;Mixtecan;;;;Latn;;
4099;miy;Ayutla Mixtec;Ayutla Mixtec language;;omq-mix;Mixtecan;;;;Latn;;
4100;miz;Coatzospan Mixtec;Coatzospan Mixtec language;;omq-mix;Mixtecan;;;;Latn;;
4101;mjb;Makalero;Makalero language;;;;;;Latn;Maklere;
4102;mjc;San Juan Colorado Mixtec;San Juan Colorado Mixtec language;;omq-mix;Mixtecan;;;;Latn;;
4103;mjd;Northwest Maidu;Northwest Maidu language;;nai-mdu;Maiduan;;;;Latn;;
4104;mje;Muskum;Muskum language;;;;;;;;
4105;mjg;Monguor;Monguor language;;xgn;Mongolic;;;;Latn;;
4106;mjh;Nyanza;Nyanza language;;;;;;;Kinyasa,Mwera,Nyasa;
4107;mji;Kim Mun;Kim Mun language;;hmx-mie;Mien;;;;;;
4108;mjj;Mawak;Mawak language;;;;;;;;
4109;mjk;Matukar;Matukar language;;poz-ocw;Western Oceanic;;;;;;
4110;mjl;Mandeali;Mandeali language;;;;;;;;
4111;mjm;Medebur;Medebur language;;poz-ocw;Western Oceanic;;;;;;
4112;mjn;Mebu;Mebu language;;ngf-fin;Finisterre;;;;;Ma;
4113;mjo;Malankuravan;Malankuravan language;;dra;Dravidian;;;;;;
4114;mjp;Malapandaram;Malapandaram language;;dra;Dravidian;;;;;;
4115;mjq;Malaryan;Malaryan language;;dra;Dravidian;;;;;;
4116;mjr;Malavedan;Malavedan language;;dra;Dravidian;;;;;;
4117;mjs;Miship;Miship language;;cdc-wst;West Chadic;;;;Latn;Chip;
4118;mjt;Sawriya Paharia;Sawriya Paharia language;;dra;Dravidian;;;;Beng,Deva;Sauria Paharia,Sawriya,Sawriya Pahariya,Sawriya Malto,Malto, Malti,Maltu,Maler;
4119;mju;Manna-Dora;Manna-Dora language;;dra;Dravidian;;;;;;
4120;mjv;Mannan;Mannan language;;dra;Dravidian;;;;;;
4121;mjw;Karbi;Karbi language;;tbq;Tibeto-Burman;;;;Latn;Arleng,Mikir;
4122;mjx;Mahali;Mahali language;;mun;Munda;;;;;;
4123;mjy;Mahican;Mahican language;;alg;Algonquian;;;;Latn;;
4124;mjz;Majhi;Majhi language;;inc;Indo-Aryan;;;;;;
4125;mk;Macedonian;Macedonian language;;zls;South Slavic;;autodetect;;Cyrl;;
4126;mka;Mbre;Mbre language;;;;;;;;
4127;mkb;Mal Paharia;Mal Paharia language;;;;;;;;
4128;mkc;Siliput;Siliput language;;qfa-tor;Torricelli;;;;Latn;;
4129;mke;Mawchi;Mawchi language;;;;;;;;
4130;mkf;Miya;Miya language;;cdc-wst;West Chadic;;;;Latn;;
4131;mkg;Mak (China);Mak (China) language;;qfa-tak;Tai-Kadai;;;;;Mak;
4132;mkh-mkm;Middle Khmer;Middle Khmer language;;mkh;Mon-Khmer;;;exceptional;Latn,Khmr;;
4133;mkh-mvi;Middle Vietnamese;Middle Vietnamese language;;mkh-vie;Vietic;;;exceptional;Latn,Hani;;
4134;mkh-okm;Old Khmer;Old Khmer language;;mkh;Mon-Khmer;;;exceptional;Latn,Khmr;;
4135;mkh-pro;Proto-Mon-Khmer;Proto-Mon-Khmer language;reconstructed;mkh;Mon-Khmer;;;exceptional;Latinx;;
4136;mkh-vie-pro;Proto-Vietic;Proto-Vietic language;reconstructed;mkh-vie;Vietic;;;exceptional;Latinx;;
4137;mki;Dhatki;Dhatki language;;inc;Indo-Aryan;;;;;;
4138;mkj;Mokilese;Mokilese language;;poz-mic;Micronesian;;;;Latn;;
4139;mkk;Byep;Byep language;;;;;;;;
4140;mkl;Mokole;Mokole language;;;;;;;;
4141;mkm;Moklen;Moklen language;;;;;;;;
4142;mkn;Kupang Malay;Kupang Malay language;;;;;;;;
4143;mko;Mingang Doso;Mingang Doso language;;;;;;;;
4144;mkp;Moikodi;Moikodi language;;;;;;;;
4145;mkq;Bay Miwok;Bay Miwok language;;nai-you;Yok-Utian;;;;Latn;;
4146;mkr;Malas;Malas language;;;;;;;;
4147;mks;Silacayoapan Mixtec;Silacayoapan Mixtec language;;omq-mix;Mixtecan;;;;Latn;;
4148;mkt;Vamale;Vamale language;;poz-cln;New Caledonian;;;;Latn;;
4149;mku;Konyanka Maninka;Konyanka Maninka language;;;;;;;;
4150;mkv;Mafea;Mafea language;;poz-vnc;North-Central Vanuatu;;;;Latn;;
4151;mkx;Cinamiguin Manobo;Cinamiguin Manobo language;;phi;Philippine;;;;;;
4152;mky;East Makian;East Makian language;;poz-hce;Halmahera-Cenderawasih;;;;Latn;;
4153;mkz;Makasae;Makasae language;;;;;;;;
4154;ml;Malayalam;Malayalam language;;dra;Dravidian;;;;Mlym;;
4155;mla;Tamambo;Tamambo language;;poz-vnc;North-Central Vanuatu;;;;Latn;Malo,Tamabo,Maloese;
4156;mlb;Mbule;Mbule language;;nic-bod;Bantoid;;;;Latn;;
4157;mlc;Caolan;Caolan language;;tai-cho;Chongzuo Tai;;;;Latn,Hani;Man Cao Lan;
4158;mle;Manambu;Manambu language;;paa-spk;Sepik;;;;Latn;;
4159;mlf;Mal;Mal language;;aav-khm;Khmuic;;;;;Thin;
4160;mlh;Mape;Mape language;;;;;;;;
4161;mli;Malimpung;Malimpung language;;;;;;;;
4162;mlj;Miltu;Miltu language;;;;;;;;
4163;mlk;Ilwana;Ilwana language;;;;;;;;
4164;mll;Malua Bay;Malua Bay language;;poz-vnc;North-Central Vanuatu;;;;Latn;;
4165;mlm;Mulam;Mulam language;;qfa-tak;Tai-Kadai;;;;Hani;;
4166;mln;Malango;Malango language;;poz-sls;Southeast Solomonic;;;;Latn;;
4167;mlo;Mlomp;Mlomp language;;;;;;;;
4168;mlp;Bargam;Bargam language;;ngf;Trans-New Guinea;;;;Latn;Mugil;
4169;mlq;Western Maninkakan;Western Maninkakan language;;;;;;;;
4170;mlr;Vame;Vame language;;;;;;;;
4171;mls;Masalit;Masalit language;;;;;;;;
4172;mlu;To'abaita;To'abaita language;;poz-sls;Southeast Solomonic;;;;Latn;Toqabaqita;
4173;mlv;Mwotlap;Mwotlap language;;poz-vnc;North-Central Vanuatu;;;;Latn;Motlav,Volow;
4174;mlw;Moloko;Moloko language;;cdc-cbm;Central Chadic;;;;Latn;;
4175;mlx;Malfaxal;Malfaxal language;;poz-vnc;North-Central Vanuatu;;;;Latn;;
4176;mlz;Malaynon;Malaynon language;;phi;Philippine;;;;;;
4177;mma;Mama;Mama language;;;;;;;;
4178;mmb;Momina;Momina language;;;;;;;;
4179;mmc;Michoacán Mazahua;Michoacán Mazahua language;;;;;;Latn;;
4180;mmd;Maonan;Maonan language;;qfa-tak;Tai-Kadai;;;;;;
4181;mme;Mae;Mae language;;poz-vnc;North-Central Vanuatu;;;;Latn;;
4182;mmf;Mundat;Mundat language;;cdc-wst;West Chadic;;;;Latn;;
4183;mmg;North Ambrym;North Ambrym language;;poz-vnc;North-Central Vanuatu;;;;Latn;;
4184;mmh;Mehináku;Mehináku language;;awd;Arawakan;;;;Latn;;
4185;mmi;Musar;Musar language;;;;;;;;
4186;mmj;Majhwar;Majhwar language;;;;;;;;
4187;mmk;Mukha-Dora;Mukha-Dora language;;;;;;;;
4188;mml;Man Met;Man Met language;;aav;Austro-Asiatic;;;;;;
4189;mmm;Maii;Maii language;;poz-vnc;North-Central Vanuatu;;;;Latn;;
4190;mmn;Mamanwa;Mamanwa language;;phi;Philippine;;;;Latn;;
4191;mmo;Mangga Buang;Mangga Buang language;;poz-ocw;Western Oceanic;;;;Latn;;
4192;mmp;Musan;Musan language;;;;;;;;
4193;mmq;Aisi;Aisi language;;ngf;Trans-New Guinea;;;;Latn;Musak,Mabɨŋ,Mabing;
4194;mmr;Western Xiangxi Miao;Western Xiangxi Miao language;;hmn;Hmong;;;;;;
4195;mmt;Malalamai;Malalamai language;;poz-ocw;Western Oceanic;;;;Latn;;
4196;mmu;Mmaala;Mmaala language;;nic-bod;Bantoid;;;;Latn;;
4197;mmv;Miriti;Miriti language;;sai-tuc;Tucanoan;;;;Latn;;
4198;mmw;Emae;Emae language;;poz-pol;Polynesian;;;;Latn;;
4199;mmx;Madak;Madak language;;poz-ocw;Western Oceanic;;;;Latn;;
4200;mmy;Migaama;Migaama language;;cdc-est;East Chadic;;;;Latn;;
4201;mmz;Mabaale;Mabaale language;;;;;;;;
4202;mn;Mongolian;Mongolian language;;xgn;Mongolic;;;;Cyrl,Mong,Soyo,Zanb;Khalkha Mongolian;
4203;mna;Mbula;Mbula language;;;;;;;;
4204;mnb;Muna;Muna language;;;;;;;;
4205;mnc;Manchu;Manchu language;;tuw;Tungusic;;;;Mong;;
4206;mnd;Mondé;Mondé language;;tup;Tupian;;;;Latn;Monde,Salamãi,Salamai,Salamaikã,Sanamaica,Sanamaiká,Sanamaykã;
4207;mne;Naba;Naba language;;;;;;;;
4208;mnf;Mundani;Mundani language;;nic-bod;Bantoid;;;;Latn;;
4209;mng;Eastern Mnong;Eastern Mnong language;;aav-ban;Bahnaric;;;;;;
4210;mnh;Mono (Congo);Mono (Congo) language;;bad;Banda;;;;Latn;Mono (Democratic Republic of the Congo),Mono;
4211;mni;Manipuri;Manipuri language;;tbq;Tibeto-Burman;;;;Beng,Mtei;Meitei,Meithei;
4212;mnj;Munji;Munji language;;ira-eas;Eastern Iranian;;;;;Munjani,Mundzhan,Mundzhani,Mundzi;
4213;mnk;Mandinka;Mandinka language;;dmn;Mande;;;;Latn;Mandingo;
4214;mnl;Tiale;Tiale language;;poz-vnc;North-Central Vanuatu;;;;;;
4215;mnm;Mapena;Mapena language;;;;;;;;
4216;mnn;Southern Mnong;Southern Mnong language;;;;;;;;
4217;mnp;Min Bei;Min Bei language;;zhx;Sinitic;;;;Hani;;
4218;mnq;Minriq;Minriq language;;;;;;;;
4219;mnr;Mono (California);Mono (California) language;;azc-num;Numic;;;;Latn;Mono (United States of America),Mono,Western Mono,Monache,Monachi,Owens Valley Paiute,Eastern Mono;
4220;mns;Mansi;Mansi language;;urj-ugr;Ugric;;;;Cyrl;;
4221;mnt;Maykulan;Maykulan language;;aus-pam;Pama-Nyungan;;;;Latn;Mayi-Kulan,Wunumara,Mayi-Yapi,Mayi-Thakurti;
4222;mnu;Mer;Mer language;;;;;;;;
4223;mnv;Rennellese;Rennellese language;;poz-pol;Polynesian;;;;Latn;Rennell-Bellona;
4224;mnw;Mon;Mon language;;mkh;Mon-Khmer;;;;Mymr;;
4225;mnx;Manikion;Manikion language;;;;;;;Mantion,Sougb,Sogh;
4226;mny;Manyawa;Manyawa language;;;;;;;;
4227;mnz;Moni;Moni language;;;;;;;;
4228;moa;Mwan;Mwan language;;dmn;Mande;;;;Latn;;
4229;moc;Mocoví;Mocoví language;;sai-guc;Guaicuruan;;;;Latn;Mbocobí,Mokoví,Moqoyt;
4230;mod;Mobilian;Mobilian language;;crp;creole or pidgin;;;;Latn;;
4231;moe;Montagnais;Montagnais language;;alg;Algonquian;;autodetect;;Latn;;
4232;mog;Mongondow;Mongondow language;;phi;Philippine;;;;Latn;;
4233;moh;Mohawk;Mohawk language;;iro;Iroquoian;;;;Latn;;
4234;moi;Mboi;Mboi language;;;;;;;;
4235;moj;Monzombo;Monzombo language;;nic-ubg;Ubangian;;;;Latn;;
4236;mok;Morori;Morori language;;;;;;;;
4237;mom;Monimbo;Monimbo language;;;;;;;;
4238;moo;Monom;Monom language;;aav-ban;Bahnaric;;;;;Monam,Bonam;
4239;mop;Mopan Maya;Mopan Maya language;;myn;Mayan;;;;Latn;Mopan,Mopán Maya,Mopán;
4240;moq;Papuan Mor;Papuan Mor language;;paa;Papuan;;;;;Mor;
4241;mor;Moro;Moro language;;;;;;;;
4242;mos;Moore;Moore language;;nic-gur;Gur;;;;Latn;More,Mossi,Moshi,Mõõré,Mòoré,Mooré,Moré,Möré;
4243;mot;Barí;Barí language;;cba;Chibchan;;;;Latn;Bari,Baria,Barira,Motilón,Motilon,Motilone;
4244;mou;Mogum;Mogum language;;cdc-est;East Chadic;;;;Latn;;
4245;mov;Mojave;Mojave language;;nai-yuc;Yuman-Cochimí;;;;Latn;;
4246;mow;Moi (Congo);Moi (Congo) language;;bnt;Bantu;;;;Latn;Moi;
4247;mox;Molima;Molima language;;poz-ocw;Western Oceanic;;;;;;
4248;moy;Shekkacho;Shekkacho language;;;;;;;;
4249;moz;Mukulu;Mukulu language;;;;;;;;
4250;mpa;Mpoto;Mpoto language;;;;;;;;
4251;mpb;Mullukmulluk;Mullukmulluk language;;;;;;;;
4252;mpc;Mangarayi;Mangarayi language;;;;;;;;
4253;mpd;Machinere;Machinere language;;awd;Arawakan;;;;Latn;;
4254;mpe;Majang;Majang language;;sdv;Eastern Sudanic;;;;;;
4255;mpg;Marba;Marba language;;;;;;;;
4256;mph;Maung;Maung language;;aus-wdj;Iwaidjan;;;;Latn;;
4257;mpi;Mpade;Mpade language;;cdc-cbm;Central Chadic;;;;Latn;;
4258;mpj;Martu Wangka;Martu Wangka language;;;;;;Latn;Yulparija,Yulparitja;
4259;mpk;Mbara (Chad);Mbara (Chad) language;;cdc-cbm;Central Chadic;;;;;Mbara;
4260;mpl;Middle Watut;Middle Watut language;;poz-ocw;Western Oceanic;;;;Latn;;
4261;mpm;Yosondúa Mixtec;Yosondúa Mixtec language;;omq-mix;Mixtecan;;;;Latn;;
4262;mpn;Mindiri;Mindiri language;;poz-ocw;Western Oceanic;;;;Latn;;
4263;mpo;Miu;Miu language;;poz-ocw;Western Oceanic;;;;Latn;;
4264;mpp;Migabac;Migabac language;;;;;;;;
4265;mpq;Matís;Matís language;;sai-pan;Panoan;;;;Latn;;
4266;mpr;Vangunu;Vangunu language;;poz-ocw;Western Oceanic;;;;Latn;;
4267;mps;Dadibi;Dadibi language;;ngf;Trans-New Guinea;;;;Latn;Daribi,Karimui;
4268;mpt;Mian;Mian language;;ngf;Trans-New Guinea;;;;Latn;;
4269;mpu;Makuráp;Makuráp language;;tup;Tupian;;;;Latn;Macurapi,Makurápi,Massaka;
4270;mpv;Mungkip;Mungkip language;;ngf-fin;Finisterre;;;;Latn;;
4271;mpw;Mapidian;Mapidian language;;awd;Arawakan;;;;Latn;;
4272;mpx;Misima-Paneati;Misima-Paneati language;;poz-ocw;Western Oceanic;;;;Latn;;
4273;mpy;Mapia;Mapia language;;poz-mic;Micronesian;;;;Latn;;
4274;mpz;Mpi;Mpi language;;tbq-lol;Loloish;;;;;;
4275;mqa;Maba;Maba language;;;;;;;;
4276;mqb;Mbuko;Mbuko language;;cdc-cbm;Central Chadic;;;;Latn;;
4277;mqc;Mangole;Mangole language;;plf;Central Malayo-Polynesian;;;;Latn;;
4278;mqe;Matepi;Matepi language;;;;;;;;
4279;mqf;Momuna;Momuna language;;;;;;;;
4280;mqg;Kota Bangun Kutai Malay;Kota Bangun Kutai Malay language;;;;;;;;
4281;mqh;Tlazoyaltepec Mixtec;Tlazoyaltepec Mixtec language;;omq-mix;Mixtecan;;;;Latn;;
4282;mqi;Mariri;Mariri language;;;;;;;;
4283;mqj;Mamasa;Mamasa language;;poz-ssw;South Sulawesi;;;;Latn;;
4284;mqk;Rajah Kabunsuwan Manobo;Rajah Kabunsuwan Manobo language;;phi;Philippine;;;;;;
4285;mql;Mbelime;Mbelime language;;;;;;;;
4286;mqm;South Marquesan;South Marquesan language;;poz-pol;Polynesian;;;;Latn;;
4287;mqn;Moronene;Moronene language;;poz-btk;Bungku-Tolaki;;;;Latn;;
4288;mqo;Modole;Modole language;;;;;;;;
4289;mqp;Manipa;Manipa language;;plf;Central Malayo-Polynesian;;;;;;
4290;mqq;Minokok;Minokok language;;;;;;;;
4291;mqr;Mander;Mander language;;;;;;;;
4292;mqs;West Makian;West Makian language;;;;;;;;
4293;mqt;Mok;Mok language;;aav;Austro-Asiatic;;;;;;
4294;mqu;Mandari;Mandari language;;sdv;Eastern Sudanic;;;;;;
4295;mqv;Mosimo;Mosimo language;;;;;;Latn;;
4296;mqw;Murupi;Murupi language;;;;;;Latn;;
4297;mqx;Mamuju;Mamuju language;;poz-ssw;South Sulawesi;;;;Latn;;
4298;mqy;Manggarai;Manggarai language;;plf;Central Malayo-Polynesian;;;;Latn;;
4299;mqz;Malasanga;Malasanga language;;poz-ocw;Western Oceanic;;;;Latn;Pano;
4300;mr;Marathi;Marathi language;;inc;Indo-Aryan;;;;Deva,Modi;;
4301;mra;Mlabri;Mlabri language;;mkh;Mon-Khmer;;;;;;
4302;mrb;Marino;Marino language;;;;;;;;
4303;mrc;Maricopa;Maricopa language;;nai-yuc;Yuman-Cochimí;;;;Latn;;
4304;mrd;Western Magar;Western Magar language;;;;;;;;
4305;mre;Martha's Vineyard Sign Language;Martha's Vineyard Sign Language;;sgn;sign;;;;;;
4306;mrf;Elseng;Elseng language;;;;;;;;
4307;mrg;Mising;Mising language;;sit-tan;Tani;;;;Latn,Beng,Deva;Mishing,Plains Miri,Takam,Hill Miri,Sarak;
4308;mrh;Mara Chin;Mara Chin language;;tbq-kuk;Kukish;;;;Latn;Chin Mara,Lakher,Mara,Maram,Mira,Zao;
4309;mrj;Western Mari;Western Mari language;;urj;Uralic;;;;Cyrl;Hill Mari,Mountain Mari,Highland Mari;
4310;mrk;Hmwaveke;Hmwaveke language;;poz-cln;New Caledonian;;;;Latn;;
4311;mrl;Mortlockese;Mortlockese language;;poz-mic;Micronesian;;;;Latn;;
4312;mrm;Merlav;Merlav language;;poz-vnc;North-Central Vanuatu;;;;Latn;;
